characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
ret_12_7,1,NGA,2020-12-31,0.3167468805,119,32,0.098225644552694,0.117318477314502,0.117318477314502
ret_12_7,1,NGA,2021-01-31,0.5065752156,57,28,0.00828523241453202,-0.018777058511175,-0.018777058511175
ret_12_7,1,NGA,2021-02-28,0.2913168855,130,28,0.00343868554432773,0.0329920647909062,0.0329920647909062
ret_12_7,1,NGA,2021-03-31,0.31101589325,90,42,0.0450285562660714,-0.0409860641971384,-0.0409860641971384
ret_12_7,1,NGA,2021-04-30,0.5195079793,142,11,0.0329986307761277,-0.0183187693468936,-0.0183187693468936
ret_12_7,1,NGA,2021-05-31,0.4375162883,133,16,0.0272981604120192,-0.0623120082999588,-0.0623120082999588
ret_12_7,1,NGA,2021-06-30,0.5355002595,135,17,0.0267874527909511,0.0212714674116679,0.0212714674116679
ret_12_7,1,NGA,2021-07-31,0.683700036,138,22,-0.0241165382909875,0.0510352426436723,0.0510352426436723
ret_12_7,1,NGA,2021-08-31,0.8044707704,135,23,-0.0330682843575311,-0.00505804428699621,-0.00505804428699621
ret_12_7,1,NGA,2021-09-30,1.2065648803,129,22,2.5125176210704e-05,0.0580290382466141,0.0580290382466141
ret_12_7,1,NGA,2021-10-31,0.7275315961,128,31,0.030559007302993,-0.0213420633834212,-0.0213420633834212
ret_12_7,1,NGA,2021-11-30,0.3957704111,122,39,0.00657786313636083,0.0658067839432692,0.0658067839432692
ret_12_7,1,NGA,2021-12-31,0.4816554042,88,39,0.0542554548077446,-0.0676588237864678,-0.0676588237864678
ret_12_7,1,NGA,2022-01-31,0.24726880275,92,42,0.0192008270739048,-0.00304132532384828,-0.00304132532384828
ret_12_7,1,NGA,2022-02-28,0.1883412035,131,47,-0.0355190962979483,0.0220783514148888,0.0220783514148888
ret_12_7,1,NGA,2022-03-31,0.29503223,123,43,0.0527234738504361,-0.0216208513195475,-0.0216208513195475
ret_12_7,1,NGA,2022-04-30,0.28289581355,137,58,0.0561909950427979,0.00602101507671735,0.00602101507671735
ret_12_7,1,NGA,2022-05-31,0.3040814392,133,52,-0.000964374598266857,-0.0359157722898743,-0.0359157722898743
ret_12_7,1,NGA,2022-06-30,0.4764376966,115,33,0.00933319490694753,0.0198689920495392,0.0198689920495392
ret_12_7,1,NGA,2022-07-31,0.5319717897,65,32,0.00887281237433713,0.0507880728555787,0.0507880728555787
