characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
qmj_growth,1,ARE,2013-06-30,2.1182465385,58,19,0.0287167364667341,0.0159527324350309,0.0152950176918996
qmj_growth,1,ARE,2013-07-31,2.0151224607,57,18,0.0140258010367521,-0.00594182145275131,-0.01429382021084
qmj_growth,1,ARE,2013-08-31,2.17410905205,49,16,0.0385295662117424,0.0230950519522388,0.030376899421555
qmj_growth,1,ARE,2013-09-30,2.06856475795,51,18,-0.0925663230833333,-0.037627088866388,-0.0566639092026767
qmj_growth,1,ARE,2013-10-31,2.1502523167,54,18,-0.0489931551555556,-0.0121978304198463,-0.0210396432839341
qmj_growth,1,ARE,2013-11-30,2.0876980266,55,21,0.0245023306217087,0.00174581626576138,0.00495684872271725
qmj_growth,1,ARE,2013-12-31,2.0068537604,58,23,-0.0125606673757764,0.0112487488064506,-0.0105846916044439
qmj_growth,1,ARE,2014-01-31,2.1057041562,57,23,-0.0334744787558824,-0.0185567470914585,-0.0362979745651923
qmj_growth,1,ARE,2014-02-28,2.12097669455,54,20,-0.0715246828191177,-0.0474824353802495,-0.0610373650534898
qmj_growth,1,ARE,2014-03-31,2.1455527505,54,21,0.0230607671203463,-0.0184492258691638,-0.0260908463126865
qmj_growth,1,ARE,2014-04-30,2.17873661115,54,22,0.0103782629650568,-0.0500334171761868,-0.0723182943224288
qmj_growth,1,ARE,2014-05-31,2.0806934632,54,22,0.0386156347681818,0.0315000122719081,0.0270755362439864
qmj_growth,1,ARE,2014-06-30,2.1335966748,57,22,0.0169664073792208,0.0590369470927027,0.0922812296589418
qmj_growth,1,ARE,2014-07-31,2.0698123764,59,25,-0.0284789221221177,-0.020387843891126,-0.0378420341946798
qmj_growth,1,ARE,2014-08-31,1.9994741916,56,23,-0.0556859952671141,0.00115306246594079,-0.015952840579471
qmj_growth,1,ARE,2014-09-30,2.0115218068,58,26,0.0250492163305288,0.0281269309469364,0.0295232878784578
qmj_growth,1,ARE,2014-10-31,2.0692232913,53,22,-0.0124349500587977,-0.0559763470327588,-0.0469871705481027
qmj_growth,1,ARE,2014-11-30,1.96982534555,55,22,0.0152192567742424,0.0327864524577218,0.0252612677718279
qmj_growth,1,ARE,2014-12-31,1.966756688,54,21,-0.0353117972917749,-0.0613542905495968,-0.043525547240497
qmj_growth,1,ARE,2015-01-31,1.99945938645,56,22,-0.0108409393853695,-0.0248044256797418,-0.0216107505691558
qmj_growth,1,ARE,2015-02-28,2.04595844195,54,26,-0.00684361469615385,0.0210590665162057,0.0280341535459268
qmj_growth,1,ARE,2015-03-31,2.0227089142,51,23,0.0267314260428571,-0.0462619467343349,-0.0322401232292419
qmj_growth,1,ARE,2015-04-30,2.04595844195,52,24,-0.0192160409047619,0.145628327047424,0.139706046281912
qmj_growth,1,ARE,2015-05-31,2.0338319454,59,25,-0.0806438921591765,-0.0450037362514304,-0.0311325060164202
qmj_growth,1,ARE,2015-06-30,2.0871688504,59,25,0.0282008338477647,-0.062502193211473,-0.0347759369234872
qmj_growth,1,ARE,2015-07-31,2.0908173263,58,23,-0.0209022248801242,0.0206914048155685,0.0285761315356697
qmj_growth,1,ARE,2015-08-31,2.1946905633,58,23,-0.0464786102269565,-0.0032234915952962,-0.00858884485598452
qmj_growth,1,ARE,2015-09-30,2.1787233519,52,22,0.00312429338909091,-0.052331596447621,-0.0195988258541437
qmj_growth,1,ARE,2015-10-31,2.1075818865,53,23,-0.00201417843188406,0.0165741010690159,0.0136389686886293
qmj_growth,1,ARE,2015-11-30,2.2188837231,48,23,0.00199255374643478,-0.0697978021610169,-0.0197768372436555
qmj_growth,1,ARE,2015-12-31,2.24152539345,49,22,-0.00462335987542088,0.0191659513097939,-0.0064967637120886
qmj_growth,1,ARE,2016-01-31,2.27121576575,49,22,-0.0202355200580808,-0.0325683071459699,-0.00840866315303168
qmj_growth,1,ARE,2016-02-29,2.0871076922,59,25,0.0924191250008235,0.0280332309968625,0.0401986455368444
qmj_growth,1,ARE,2016-03-31,2.1252557105,58,25,0.00374388784678788,-0.0179911892443863,-0.0200763910731317
qmj_growth,1,ARE,2016-04-30,2.0055668079,56,24,0.031975434353125,0.00613738931140863,0.00760025638948632
qmj_growth,1,ARE,2016-05-31,2.28683999735,49,22,-0.0419713537959596,-0.00467818245992609,-0.00885828716482186
qmj_growth,1,ARE,2016-06-30,2.18445555535,53,26,0.029717573818661,-0.0863131138632277,-0.0835751044849319
qmj_growth,1,ARE,2016-07-31,2.23777616745,52,26,0.0894434621961539,0.0630094397986692,0.0638567390260346
qmj_growth,1,ARE,2016-08-31,2.2573447982,47,23,-0.014378356967029,0.030076049379603,0.0241830113147727
qmj_growth,1,ARE,2016-09-30,2.32502164,48,24,-0.0225980197541667,-0.00337864861461163,-0.00448741572975055
