characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
sale_gr3,-1,QAT,2010-12-31,-2.4085614527,26,11,-0.000683504206060608,0.0561144905651532,0.0438619583064433
sale_gr3,-1,QAT,2011-01-31,-2.40101836135,27,12,-0.024564274025,0.00438008625038311,-0.0199055483369607
sale_gr3,-1,QAT,2011-02-28,-2.0711590531,28,13,0.0697869566964103,0.0675990550038768,0.065217477795697
sale_gr3,-1,QAT,2011-03-31,-2.3737291756,27,13,-0.0390839362824176,0.0252148268521587,0.0137867632558774
sale_gr3,-1,QAT,2011-04-30,-2.3737291756,27,13,-0.0301604992752747,-0.0100176199391552,-0.0347330732913694
sale_gr3,-1,QAT,2011-05-31,-1.5990321567,29,14,-0.00685336618095238,-0.0130587034904944,-0.0104525761616063
sale_gr3,-1,QAT,2011-06-30,-1.5990321567,29,14,0.0372095778280952,0.00481343579421917,0.0163806913211161
sale_gr3,-1,QAT,2011-07-31,-1.5990321567,29,14,0.0198293644690476,0.0107431063190175,0.0157209717926633
sale_gr3,-1,QAT,2011-08-31,-1.3368686278,26,11,0.0299385546078788,0.044466098017994,0.0528959051431136
sale_gr3,-1,QAT,2011-09-30,-1.3368686278,26,11,-0.0152624831163636,-0.00647476397725523,-0.00918987770255375
sale_gr3,-1,QAT,2011-10-31,-1.3368686278,26,11,-0.00762566639212121,0.0087712407119295,0.0140974267570779
sale_gr3,-1,QAT,2011-11-30,-1.811331711,27,13,-0.0115404019340659,-0.0131629594667518,-0.0109402311269754
sale_gr3,-1,QAT,2011-12-31,-1.811331711,27,13,0.0263256043478022,0.0135803802623073,0.0195187261835173
sale_gr3,-1,QAT,2012-01-31,-1.811331711,27,13,0.0135847745164835,-0.0428532441552798,-0.018656416991976
sale_gr3,-1,QAT,2012-02-29,-1.3455793916,28,13,-0.0308113916676923,-0.0515343819469227,-0.0488893889371685
sale_gr3,-1,QAT,2012-03-31,-1.3265301481,29,14,0.0212450069471429,-0.0300884401319805,-0.0329587096218592
sale_gr3,-1,QAT,2012-04-30,-1.3265301481,29,14,0.0118074039042857,-0.0246002019749559,-0.0212965071009473
sale_gr3,-1,QAT,2012-05-31,-1.8878484314,29,14,-0.0486812759095238,-0.00498254643382413,-0.0117249507629314
sale_gr3,-1,QAT,2012-06-30,-1.8545216279,30,14,-0.0420993442151786,-0.0245116353518776,-0.0185351872780777
sale_gr3,-1,QAT,2012-07-31,-1.8878484314,29,14,-0.0337727754361905,-0.0109030444916025,-0.0094730772806452
sale_gr3,-1,QAT,2012-08-31,-2.0900221831,29,13,0.0227748307721154,0.0163951446901994,0.0164016042619735
sale_gr3,-1,QAT,2012-09-30,-2.0900221831,29,13,0.00425766611634615,-0.00215223243789255,-0.00396335417339541
sale_gr3,-1,QAT,2012-10-31,-2.0900221831,29,13,-0.0326872892115385,0.016433664492846,9.87923102235989e-05
sale_gr3,-1,QAT,2012-11-30,-1.0865875678,27,12,0.013954479035,0.00665651299539806,0.00643722366080057
sale_gr3,-1,QAT,2012-12-31,-1.0865875678,27,12,0.02344662108,0.00365215343422142,0.00461666539632589
sale_gr3,-1,QAT,2013-01-31,-1.0865875678,27,12,-0.0104476390783333,-0.00716974395783603,-0.000365696557747753
sale_gr3,-1,QAT,2013-02-28,-1.1292644472,28,12,-0.00760974415416667,-0.0494344081755334,-0.0451186228176971
sale_gr3,-1,QAT,2013-03-31,-1.1312106562,27,11,0.00648243781193182,-0.0327081831399398,-0.029846677690191
sale_gr3,-1,QAT,2013-04-30,-1.1312106562,27,11,0.00786301869602273,-0.0156588147161103,-0.0141969790607602
sale_gr3,-1,QAT,2013-05-31,-1.4750651136,27,12,0.00518184422833333,0.0822267213559932,0.052608486608176
sale_gr3,-1,QAT,2013-06-30,-1.4750651136,27,12,0.0194513249136,0.0415231969602076,0.0313118226557664
sale_gr3,-1,QAT,2013-07-31,-1.4750651136,27,12,-0.03936590022,-0.0282981831935602,-0.0324830753950758
sale_gr3,-1,QAT,2013-08-31,-1.12428339585,29,12,0.0131047084578431,0.00957717884109707,0.00914688477697527
sale_gr3,-1,QAT,2013-09-30,-1.12428339585,29,12,-0.000139422392156863,-0.0133213296016692,-0.0124665317827354
sale_gr3,-1,QAT,2013-10-31,-1.12428339585,29,12,-0.00949474552892157,-0.0285102851016274,-0.0276835057585797
sale_gr3,-1,QAT,2013-11-30,-0.9538321445,30,14,-0.0255129642964286,-0.00494125929029105,-0.0154096932389227
sale_gr3,-1,QAT,2013-12-31,-0.9538321445,30,14,0.0217648961848214,0.00454023530236452,0.0054421135535549
sale_gr3,-1,QAT,2014-01-31,-0.94863374675,31,14,-0.00105499091092437,-0.0186407465842308,-0.0201465883016706
sale_gr3,-1,QAT,2014-02-28,-1.20414171945,27,13,0.0113117607489011,-0.0174499581754492,-0.0129409334197722
sale_gr3,-1,QAT,2014-03-31,-1.20414171945,27,13,0.0260232921626374,0.0118199096602569,-0.0115742674207458
sale_gr3,-1,QAT,2014-04-30,-1.20414171945,27,13,-0.0493986239357143,0.133836936214137,0.19391757046665
